,WORD,POS_TAG,COUNT,COUNT_ADJUST,LOG10
2000,타워,NNG,644,2858.8999999999996,3.4561989646592375
2001,사라지,VV,644,2858.8999999999996,3.4561989646592375
2002,비염,NNG,643,2854.460714285714,3.4555240702236474
2003,래도,EC,643,2854.460714285714,3.4555240702236474
2004,파마,NNG,642,2850.0214285714283,3.4548481253682786
2005,단풍잎,NNG,642,2850.0214285714283,3.4548481253682786
2006,이리로,MAG,642,2850.0214285714283,3.4548481253682786
2007,헤엄치,VV,641,2845.5821428571426,3.454171126818243
2008,서원,NNG,640,2841.142857142857,3.4534930712833125
2009,독후감,NNG,640,2841.142857142857,3.4534930712833125
2010,씨,NNB,640,2841.142857142857,3.4534930712833125
2011,첨성대,NNP,640,2841.142857142857,3.4534930712833125
2012,가지,VX,639,2836.703571428571,3.4528139554578257
2013,아이,IC,639,2836.703571428571,3.4528139554578257
2014,세균,NNG,638,2832.2642857142855,3.4521337760205877
2015,대보,VV,637,2827.825,3.451452529634776
2016,천사,NNG,637,2827.825,3.451452529634776
2017,퇴근하,VV,637,2827.825,3.451452529634776
2018,채우,VV,637,2827.825,3.451452529634776
2019,살살하,VA,636,2823.385714285714,3.4507702129478393
2020,코코아,NNP,636,2823.385714285714,3.4507702129478393
2021,귀뚜라미,NNG,636,2823.385714285714,3.4507702129478393
2022,그대로,MAG,634,2814.5071428571428,3.4494023551811583
2023,애국가,NNG,633,2810.067857142857,3.4487168073167807
2024,섬,NNG,633,2810.067857142857,3.4487168073167807
2025,음,IC,632,2805.6285714285714,3.4480301755818106
2026,오십,NR,630,2796.75,3.446653646753007
2027,빨리빨리,MAG,630,2796.75,3.446653646753007
2028,찍히,VV,630,2796.75,3.446653646753007
2029,하늘나라,NNG,630,2796.75,3.446653646753007
2030,슬퍼하,VV,628,2787.8714285714286,3.4452727410366215
2031,떼,NNG,628,2787.8714285714286,3.4452727410366215
2032,제발,MAG,627,2783.432142857143,3.444580638130142
2033,통통하,VA,627,2783.432142857143,3.444580638130142
2034,스파게티,NNG,627,2783.432142857143,3.444580638130142
2035,하,VA,626,2778.992857142857,3.443887430509855
2036,확인하,VV,626,2778.992857142857,3.443887430509855
2037,젊,VA,625,2774.553571428571,3.443193114643501
2038,말,NNB,623,2765.6749999999997,3.441801143958595
2039,옮,VV,623,2765.6749999999997,3.441801143958595
2040,플라스틱,NNG,623,2765.6749999999997,3.441801143958595
2041,급식실,NNP,622,2761.235714285714,3.441103481990244
2042,봐주,VV,622,2761.235714285714,3.441103481990244
2043,안녕하,VA,622,2761.235714285714,3.441103481990244
2044,간지럽히,VV,621,2756.7964285714284,3.440404697476006
2045,붓,NNG,620,2752.3571428571427,3.4397047867976793
2046,지수,NNG,620,2752.3571428571427,3.4397047867976793
2047,택배,NNG,619,2747.917857142857,3.4390037463195435
2048,깊,VA,619,2747.917857142857,3.4390037463195435
2049,몸무게,NNG,619,2747.917857142857,3.4390037463195435
2050,상쾌하,VA,618,2743.4785714285713,3.4383015723882413
2051,레몬,NNG,618,2743.4785714285713,3.4383015723882413
2052,잠수하,VV,617,2739.0392857142856,3.437598261332667
2053,멍멍,NNG,616,2734.6,3.436893809463851
2054,아무튼,MAG,616,2734.6,3.436893809463851
2055,샤워하,VV,615,2730.160714285714,3.4361882130748422
2056,이상,NNG,615,2730.160714285714,3.4361882130748422
2057,주문,NNG,615,2730.160714285714,3.4361882130748422
2058,방금,MAG,615,2730.160714285714,3.4361882130748422
2059,예뻐하,VV,614,2725.7214285714285,3.435481468440593
2060,에어컨,NNG,614,2725.7214285714285,3.435481468440593
2061,양복,NNG,614,2725.7214285714285,3.435481468440593
2062,너,VV,613,2721.282142857143,3.4347735718178405
2063,구슬,NNG,613,2721.282142857143,3.4347735718178405
2064,새싹,NNG,612,2716.842857142857,3.434064519444987
2065,세탁기,NNG,612,2716.842857142857,3.434064519444987
2066,한강,NNP,611,2712.4035714285715,3.43335430754198
2067,돼지고기,NNG,610,2707.964285714286,3.4326429323101926
2068,놀래키,VV,610,2707.964285714286,3.4326429323101926
2069,염소,NNG,610,2707.964285714286,3.4326429323101926
2070,사회,NNG,610,2707.964285714286,3.4326429323101926
2071,지저분하,VA,609,2703.5249999999996,3.431930389932301
2072,오리,VV,607,2694.6464285714283,3.430501788374683
2073,빨간,NNG,607,2694.6464285714283,3.430501788374683
2074,박타령,NNP,606,2690.2071428571426,3.429785721465712
2075,꼬마,NNG,606,2690.2071428571426,3.429785721465712
2076,막대,NNG,606,2690.2071428571426,3.429785721465712
2077,빛,NNG,606,2690.2071428571426,3.429785721465712
2078,왼손잡이,NNG,605,2685.767857142857,3.4290684719518945
2079,딸,NNG,605,2685.767857142857,3.4290684719518945
2080,앞자리,NNG,605,2685.767857142857,3.4290684719518945
2081,검,VA,605,2685.767857142857,3.4290684719518945
2082,마녀,NNG,602,2672.45,3.4269095885572503
2083,서울,NNG,601,2668.010714285714,3.426187569302165
2084,나빠지,VV,601,2668.010714285714,3.426187569302165
2085,된장찌개,NNG,600,2663.5714285714284,3.4254643476830693
2086,윤서,NNG,599,2659.1321428571428,3.424739919688737
2087,보조,NNG,599,2659.1321428571428,3.424739919688737
2088,급하,VA,599,2659.1321428571428,3.424739919688737
2089,트럭,NNG,599,2659.1321428571428,3.424739919688737
2090,아웃,NNG,596,2645.8142857142857,3.422559357039662
2091,턱,NNG,595,2641.375,3.421830063027975
2092,불어지,VV,594,2636.9357142857143,3.421099542280619
2093,잠들,VV,594,2636.9357142857143,3.421099542280619
2094,호호,MAG,594,2636.9357142857143,3.421099542280619
2095,수업하,VV,593,2632.4964285714286,3.420367790663688
2096,불어보,VV,593,2632.4964285714286,3.420367790663688
2097,ㅁ,ETN,593,2632.4964285714286,3.420367790663688
2098,잔,NNG,593,2632.4964285714286,3.420367790663688
2099,조립하,VV,593,2632.4964285714286,3.420367790663688
2100,메뉴,NNG,592,2628.057142857143,3.4196348040223454
2101,스무,MMN,591,2623.617857142857,3.418900578180681
2102,놔두,VV,590,2619.178571428571,3.4181651089415697
2103,세종,NNG,590,2619.178571428571,3.4181651089415697
2104,흥,IC,590,2619.178571428571,3.4181651089415697
2105,말썽,NNG,590,2619.178571428571,3.4181651089415697
2106,라떼,NNG,589,2614.7392857142854,3.417428392086527
2107,인크레더블,NNG,589,2614.7392857142854,3.417428392086527
2108,우박,NNG,588,2610.2999999999997,3.416690423375564
2109,밴드,NNG,588,2610.2999999999997,3.416690423375564
2110,뚜껑,NNG,587,2605.860714285714,3.41595119854704
2111,호스,NNG,586,2601.4214285714284,3.4152107133175162
2112,친구하,VV,585,2596.9821428571427,3.414468963381606
2113,채널,NNG,585,2596.9821428571427,3.414468963381606
2114,데이,NNG,585,2596.9821428571427,3.414468963381606
2115,부럽,VA,585,2596.9821428571427,3.414468963381606
2116,상,NNG,585,2596.9821428571427,3.414468963381606
2117,매주,MAG,584,2592.542857142857,3.413725944411825
2118,보건실,NNG,583,2588.1035714285713,3.4129816520584395
2119,너희,NP,583,2588.1035714285713,3.4129816520584395
2120,물들,VV,583,2588.1035714285713,3.4129816520584395
2121,헤엄,NNG,583,2588.1035714285713,3.4129816520584395
2122,합치,VV,582,2583.6642857142856,3.412236081949314
2123,싸이버거,NNG,582,2583.6642857142856,3.412236081949314
2124,양파,NNG,582,2583.6642857142856,3.412236081949314
2125,민영,NNG,581,2579.225,3.411489229689756
2126,총알,NNG,579,2570.3464285714285,3.409991661026862
2127,월수금,NNP,579,2570.3464285714285,3.409991661026862
2128,홍수,NNG,579,2570.3464285714285,3.409991661026862
2129,경찰관,NNG,578,2565.907142857143,3.4092409357199545
2130,볶음밥,NNG,577,2561.467857142857,3.408488910455157
2131,머리띠,NNG,577,2561.467857142857,3.408488910455157
2132,트램펄린,NNG,576,2557.0285714285715,3.4077355807226377
2133,삐,VV,574,2548.15,3.406224989697399
2134,매미,NNG,574,2548.15,3.406224989697399
2135,왜요,NNG,574,2548.15,3.406224989697399
2136,희민,NNG,573,2543.710714285714,3.4054677192668152
2137,선인장,NNG,572,2539.2714285714283,3.40470912609245
2138,든지,JX,572,2539.2714285714283,3.40470912609245
2139,타조,NNG,571,2534.8321428571426,3.4039492055452736
2140,화석,NNG,571,2534.8321428571426,3.4039492055452736
2141,로션,NNG,571,2534.8321428571426,3.4039492055452736
2142,요리사,NNG,571,2534.8321428571426,3.4039492055452736
2143,도시,NNG,571,2534.8321428571426,3.4039492055452736
2144,잠그,VV,570,2530.392857142857,3.403187952971917
2145,호,NNB,570,2530.392857142857,3.403187952971917
2146,생,XPN,569,2525.953571428571,3.4024253636944968
2147,건드리,VV,568,2521.5142857142855,3.401661433010444
2148,변신,NNG,567,2517.075,3.400896156192332
2149,생일날,NNG,567,2517.075,3.400896156192332
2150,슈퍼마켓,NNG,567,2517.075,3.400896156192332
2151,농구,NNG,567,2517.075,3.400896156192332
2152,희민,NNP,566,2512.635714285714,3.400129528487697
2153,특별하,VA,566,2512.635714285714,3.400129528487697
2154,칠십,NR,566,2512.635714285714,3.400129528487697
2155,강습,NNG,565,2508.1964285714284,3.399361545118864
2156,임신하,VV,564,2503.7571428571428,3.3985922012827676
2157,별,XSN,563,2499.317857142857,3.3978214921507717
2158,무조건,MAG,563,2499.317857142857,3.3978214921507717
2159,굴리,VV,563,2499.317857142857,3.3978214921507717
2160,강당,NNG,562,2494.8785714285714,3.3970494128684865
2161,텐트,NNG,562,2494.8785714285714,3.3970494128684865
2162,속도,NNG,561,2490.4392857142857,3.396275958555587
2163,이단,NNG,561,2490.4392857142857,3.396275958555587
2164,낚시하,VV,561,2490.4392857142857,3.396275958555587
2165,돌멩이,NNG,560,2486.0,3.395501124305626
2166,오토바이,NNG,559,2481.5607142857143,3.394724905185849
2167,방울,NNG,559,2481.5607142857143,3.394724905185849
2168,알록달록하,VA,558,2477.1214285714286,3.393947296237004
2169,낮잠,NNG,558,2477.1214285714286,3.393947296237004
2170,에버랜드,NNP,558,2477.1214285714286,3.393947296237004
2171,칠판,NNG,557,2472.682142857143,3.3931682924731543
2172,예매하,VV,557,2472.682142857143,3.3931682924731543
2173,선글라스,NNG,556,2468.242857142857,3.392387888881483
2174,반죽,NNG,555,2463.803571428571,3.3916060804221018
2175,메추리,NNG,553,2454.9249999999997,3.3900382286041237
2176,꽃밭,NNG,552,2450.485714285714,3.3892521750286244
2177,방송,NNG,552,2450.485714285714,3.3892521750286244
2178,선풍기,NNG,552,2450.485714285714,3.3892521750286244
2179,가까이,NNG,552,2450.485714285714,3.3892521750286244
2180,올해,NNG,551,2446.0464285714284,3.3884646961512104
2181,쳐다보,VV,551,2446.0464285714284,3.3884646961512104
2182,독,NNG,550,2441.6071428571427,3.3876757867936695
2183,삶,VV,550,2441.6071428571427,3.3876757867936695
2184,꿀,NNG,548,2432.7285714285713,3.3860936557837946
2185,졸졸,MAG,548,2432.7285714285713,3.3860936557837946
2186,라고,JKQ,547,2428.2892857142856,3.3853004236328563
2187,태풍,NNG,546,2423.85,3.3845057400041627
2188,샌들,NNG,546,2423.85,3.3845057400041627
2189,갈매기,NNG,546,2423.85,3.3845057400041627
2190,뜯,VV,545,2419.410714285714,3.383709599576068
2191,찾아가,VV,543,2410.532142857143,3.3821129268882726
2192,외롭,VA,543,2410.532142857143,3.3821129268882726
2193,공격,NNG,543,2410.532142857143,3.3821129268882726
2194,팔리,VV,543,2410.532142857143,3.3821129268882726
2195,내기하,VV,542,2406.092857142857,3.3813123838378125
2196,연고,NNG,541,2401.6535714285715,3.380510362405995
2197,맹장,NNG,541,2401.6535714285715,3.380510362405995
2198,종,NNG,541,2401.6535714285715,3.380510362405995
2199,무늬,NNG,539,2392.775,3.378901862486164
2200,빠,NNG,539,2392.775,3.378901862486164
2201,태권도장,NNP,539,2392.775,3.378901862486164
2202,변기,NNG,539,2392.775,3.378901862486164
2203,호박,NNG,538,2388.335714285714,3.3780953729658147
2204,오일,NNG,537,2383.8964285714283,3.377287382998981
2205,넷,NR,537,2383.8964285714283,3.377287382998981
2206,겁,NNG,537,2383.8964285714283,3.377287382998981
2207,번쩍,MAG,537,2383.8964285714283,3.377287382998981
2208,받,XSV,536,2379.4571428571426,3.3764778869921956
2209,어다,EC,536,2379.4571428571426,3.3764778869921956
2210,집사,NNG,535,2375.017857142857,3.375666879320654
2211,전기장판,NNP,535,2375.017857142857,3.375666879320654
2212,학용품,NNG,534,2370.578571428571,3.374854354327982
2213,사실,NNG,533,2366.1392857142855,3.374040306325998
2214,벌,VV,533,2366.1392857142855,3.374040306325998
2215,오관,NNG,533,2366.1392857142855,3.374040306325998
2216,학기,NNG,532,2361.7,3.3732247295944737
2217,에스컬레이터,NNG,532,2361.7,3.3732247295944737
2218,물티슈,NNG,531,2357.260714285714,3.3724076183808944
2219,테스트,NNG,531,2357.260714285714,3.3724076183808944
2220,간호사,NNG,530,2352.8214285714284,3.3715889669002146
2221,황금공,NNG,530,2352.8214285714284,3.3715889669002146
2222,티셔츠,NNG,529,2348.3821428571428,3.370768769334611
2223,곰돌,NNG,529,2348.3821428571428,3.370768769334611
2224,돈까스,NNG,529,2348.3821428571428,3.370768769334611
2225,튀어나오,VV,528,2343.942857142857,3.369947019833238
2226,주먹,NNG,528,2343.942857142857,3.369947019833238
2227,뒤집,VV,526,2335.0642857142857,3.3682988414531647
2228,기억나,VV,526,2335.0642857142857,3.3682988414531647
2229,플라스틱,NNP,526,2335.0642857142857,3.3682988414531647
2230,골대,NNG,526,2335.0642857142857,3.3682988414531647
2231,힘차,VA,525,2330.625,3.3674724007053825
2232,반바지,NNG,525,2330.625,3.3674724007053825
2233,식빵,NNG,525,2330.625,3.3674724007053825
2234,기역,NNG,524,2326.1857142857143,3.3666443842831524
2235,길쭉하,VA,524,2326.1857142857143,3.3666443842831524
2236,매달리,VV,523,2321.7464285714286,3.3658147861666996
2237,열두,MMN,523,2321.7464285714286,3.3658147861666996
2238,들려주,VV,523,2321.7464285714286,3.3658147861666996
2239,존경하,VV,523,2321.7464285714286,3.3658147861666996
2240,문어,NNG,522,2317.307142857143,3.3649836003016875
2241,노력하,VV,522,2317.307142857143,3.3649836003016875
2242,지치,VV,522,2317.307142857143,3.3649836003016875
2243,치료하,VV,522,2317.307142857143,3.3649836003016875
2244,죽,MAG,522,2317.307142857143,3.3649836003016875
2245,점수,NNG,521,2312.8678571428572,3.36415082059895
2246,중국어,NNP,520,2308.428571428571,3.3633164409342244
2247,현지,NNP,520,2308.428571428571,3.3633164409342244
2248,목줄,NNG,518,2299.5499999999997,3.3616428570446586
2249,지윤이,NNG,518,2299.5499999999997,3.3616428570446586
2250,학습지,NNG,517,2295.110714285714,3.360803640393368
2251,쥐,NNG,517,2295.110714285714,3.360803640393368
2252,교장,NNG,517,2295.110714285714,3.360803640393368
2253,도윤이,NNP,516,2290.6714285714284,3.3599627989266367
2254,상하,VV,516,2290.6714285714284,3.3599627989266367
2255,유리,NNG,516,2290.6714285714284,3.3599627989266367
2256,부끄럽,VA,515,2286.2321428571427,3.3591203263406166
2257,사고,NNG,514,2281.792857142857,3.3582762162947013
2258,썰,VV,514,2281.792857142857,3.3582762162947013
2259,정답,NNG,514,2281.792857142857,3.3582762162947013
2260,푹신하,VA,514,2281.792857142857,3.3582762162947013
2261,예약하,VV,514,2281.792857142857,3.3582762162947013
2262,나,JC,513,2277.3535714285713,3.3574304624112417
2263,기억하,VV,513,2277.3535714285713,3.3574304624112417
2264,깜빡,MAG,513,2277.3535714285713,3.3574304624112417
2265,기대되,VV,512,2272.9142857142856,3.3565830582752563
2266,섞이,VV,511,2268.475,3.3557339974341382
2267,꽃가루,NNG,511,2268.475,3.3557339974341382
2268,야호,NNG,511,2268.475,3.3557339974341382
2269,발목,NNG,510,2264.035714285714,3.3548832733973617
2270,짬뽕,NNG,510,2264.035714285714,3.3548832733973617
2271,내주,VV,510,2264.035714285714,3.3548832733973617
2272,벨,NNG,509,2259.5964285714285,3.354030879636184
2273,뻥,MAG,508,2255.157142857143,3.3531768095833447
2274,라바,NNG,508,2255.157142857143,3.3531768095833447
2275,충전기,NNG,508,2255.157142857143,3.3531768095833447
2276,소율,NNG,506,2246.2785714285715,3.3514636141392247
2277,설명하,VV,506,2246.2785714285715,3.3514636141392247
2278,대로,NNB,506,2246.2785714285715,3.3514636141392247
2279,수민,NNG,506,2246.2785714285715,3.3514636141392247
2280,일으키,VV,505,2241.839285714286,3.350604475418087
2281,실패하,VV,505,2241.839285714286,3.350604475418087
2282,로케트,NNG,505,2241.839285714286,3.350604475418087
2283,캐치볼,NNG,505,2241.839285714286,3.350604475418087
2284,삼각대,NNG,504,2237.4,3.349743633744951
2285,ㄹ려고,EC,504,2237.4,3.349743633744951
2286,칠,NR,503,2232.960714285714,3.3488810823553528
2287,곰돌이,NNP,503,2232.960714285714,3.3488810823553528
2288,무너지,VV,503,2232.960714285714,3.3488810823553528
2289,가정,NNG,500,2219.642857142857,3.346283101635444
2290,싸,VA,499,2215.203571428571,3.3454136429228156
2291,제목,NNG,499,2215.203571428571,3.3454136429228156
2292,냄비,NNG,498,2210.7642857142855,3.344542440059143
2293,니깐,EC,498,2210.7642857142855,3.344542440059143
2294,청,NNG,498,2210.7642857142855,3.344542440059143
2295,서비스,NNG,497,2206.325,3.343669486032758
2296,바르,VA,497,2206.325,3.343669486032758
2297,불가사리,NNG,497,2206.325,3.343669486032758
2298,소화기,NNG,497,2206.325,3.343669486032758
2299,멀미하,VV,496,2201.885714285714,3.342794773789623
2300,조르,VV,496,2201.885714285714,3.342794773789623
2301,흰,NNG,496,2201.885714285714,3.342794773789623
2302,조용하,VA,495,2197.4464285714284,3.3419182962329943
2303,아이고,IC,495,2197.4464285714284,3.3419182962329943
2304,늦,VV,495,2197.4464285714284,3.3419182962329943
2305,덜,MAG,495,2197.4464285714284,3.3419182962329943
2306,맨,XPN,494,2193.0071428571428,3.3410400462230725
2307,이모부,NNG,494,2193.0071428571428,3.3410400462230725
2308,맥도널드,NNP,494,2193.0071428571428,3.3410400462230725
2309,문구점,NNP,494,2193.0071428571428,3.3410400462230725
2310,차이,NNG,493,2188.567857142857,3.3401600165766556
2311,척척,MAG,493,2188.567857142857,3.3401600165766556
2312,살금살금,MAG,492,2184.1285714285714,3.339278200066786
2313,칩,NNG,492,2184.1285714285714,3.339278200066786
2314,완성되,VV,492,2184.1285714285714,3.339278200066786
2315,정거장,NNG,491,2179.6892857142857,3.338394589422394
2316,램프,NNG,491,2179.6892857142857,3.338394589422394
2317,임실,NNG,491,2179.6892857142857,3.338394589422394
2318,오전,NNG,491,2179.6892857142857,3.338394589422394
2319,부리,VV,491,2179.6892857142857,3.338394589422394
2320,핥,VV,490,2175.25,3.3375091773279393
2321,택시,NNG,490,2175.25,3.3375091773279393
2322,부시,VV,489,2170.8107142857143,3.3366219564230457
2323,따로,MAG,489,2170.8107142857143,3.3366219564230457
2324,기다려지,VV,489,2170.8107142857143,3.3366219564230457
2325,점,NNG,489,2170.8107142857143,3.3366219564230457
2326,지독하,VA,489,2170.8107142857143,3.3366219564230457
2327,황금,NNG,489,2170.8107142857143,3.3366219564230457
2328,검사,NNG,489,2170.8107142857143,3.3366219564230457
2329,왕관,NNG,488,2166.3714285714286,3.3357329193021363
2330,넘어오,VV,487,2161.932142857143,3.33484205851406
2331,바끼,VV,486,2157.4928571428572,3.333949366561719
2332,쓰,VA,486,2157.4928571428572,3.333949366561719
2333,중학,NNG,486,2157.4928571428572,3.333949366561719
2334,미역,NNG,486,2157.4928571428572,3.333949366561719
2335,동산,NNG,485,2153.053571428571,3.333054835901689
2336,설마,MAG,484,2148.6142857142854,3.3321584589438378
2337,태극기,NNG,484,2148.6142857142854,3.3321584589438378
2338,내보내,VV,484,2148.6142857142854,3.3321584589438378
2339,뻗,VV,484,2148.6142857142854,3.3321584589438378
2340,정원,NNG,483,2144.1749999999997,3.3312602280509376
2341,고자,NNG,483,2144.1749999999997,3.3312602280509376
2342,박히,VV,482,2139.735714285714,3.330360135538275
2343,목사,NNG,481,2135.2964285714284,3.3294581736732574
2344,계,XSN,481,2135.2964285714284,3.3294581736732574
2345,셔츠,NNG,481,2135.2964285714284,3.3294581736732574
2346,파,NNG,480,2130.8571428571427,3.3285543346750126
2347,봉지,NNG,480,2130.8571428571427,3.3285543346750126
2348,도로,NNG,480,2130.8571428571427,3.3285543346750126
2349,콜록콜록,MAG,479,2126.417857142857,3.3276486107139887
2350,하회,NNG,479,2126.417857142857,3.3276486107139887
2351,월,NNB,478,2121.9785714285713,3.326740993911544
2352,뜨개,NNG,477,2117.5392857142856,3.3258314763395393
2353,뺏기,VV,477,2117.5392857142856,3.3258314763395393
2354,생,NNG,477,2117.5392857142856,3.3258314763395393
2355,묵찌빠,NNG,476,2113.1,3.3249200500199185
2356,속,VV,475,2108.660714285714,3.3240067069242922
2357,메밀,NNG,475,2108.660714285714,3.3240067069242922
2358,원어민,NNG,475,2108.660714285714,3.3240067069242922
2359,박,VV,475,2108.660714285714,3.3240067069242922
2360,밉,VA,474,2104.2214285714285,3.3230914389735107
2361,사인펜,NNG,474,2104.2214285714285,3.3230914389735107
2362,시리,VA,473,2099.782142857143,3.322174238037237
2363,안개,NNG,473,2099.782142857143,3.322174238037237
2364,태권,NNG,472,2095.342857142857,3.3212550959335134
2365,색칠하,VV,472,2095.342857142857,3.3212550959335134
2366,기뻐하,VV,472,2095.342857142857,3.3212550959335134
2367,병산,NNG,471,2090.9035714285715,3.3203340044283216
2368,줄이,VV,470,2086.464285714286,3.319410955235143
2369,용진이,NNP,469,2082.025,3.318485940014509
2370,등산,NNG,468,2077.5857142857144,3.3175589503735496
2371,시,VA,468,2077.5857142857144,3.3175589503735496
2372,체온,NNG,467,2073.1464285714283,3.3166299778655377
2373,맡기,VV,467,2073.1464285714283,3.3166299778655377
2374,에다가,JKB,467,2073.1464285714283,3.3166299778655377
2375,튤립,NNG,467,2073.1464285714283,3.3166299778655377
2376,벨트,NNG,467,2073.1464285714283,3.3166299778655377
2377,잔뜩,MAG,466,2068.7071428571426,3.3156990139894256
2378,저장되,VV,465,2064.267857142857,3.3147660501893794
2379,강,NNG,465,2064.267857142857,3.3147660501893794
2380,덧셈,NNG,465,2064.267857142857,3.3147660501893794
2381,그,IC,464,2059.828571428571,3.3138310778543065
2382,한꺼번에,MAG,464,2059.828571428571,3.3138310778543065
2383,콩밥,NNG,464,2059.828571428571,3.3138310778543065
2384,감독,NNG,464,2059.828571428571,3.3138310778543065
2385,세영이,NNG,464,2059.828571428571,3.3138310778543065
2386,구백,NR,463,2055.3892857142855,3.3128940883173787
2387,슈퍼맨,NNG,463,2055.3892857142855,3.3128940883173787
2388,반창고,NNG,463,2055.3892857142855,3.3128940883173787
2389,비교하,VV,463,2055.3892857142855,3.3128940883173787
2390,갇히,VV,462,2050.95,3.311955072855551
2391,잔디,NNG,462,2050.95,3.311955072855551
2392,소스,NNG,462,2050.95,3.311955072855551
2393,아,NNG,462,2050.95,3.311955072855551
2394,사랑,NNG,461,2046.5107142857141,3.311014022689074
2395,깃털,NNG,461,2046.5107142857141,3.311014022689074
2396,해피,NNG,461,2046.5107142857141,3.311014022689074
2397,이때,NNG,460,2042.0714285714284,3.3100709289809997
2398,멍멍,NNP,460,2042.0714285714284,3.3100709289809997
2399,음악실,NNG,459,2037.6321428571428,3.309125782836687
2400,흉내,NNG,459,2037.6321428571428,3.309125782836687
2401,북두칠성,NNG,459,2037.6321428571428,3.309125782836687
2402,재채기,NNG,458,2033.192857142857,3.3081785753032946
2403,잇,VV,458,2033.192857142857,3.3081785753032946
2404,전구,NNG,458,2033.192857142857,3.3081785753032946
2405,서준,NNP,457,2028.7535714285714,3.307229297369276
2406,두발,NNG,457,2028.7535714285714,3.307229297369276
2407,적히,VV,457,2028.7535714285714,3.307229297369276
2408,리코더,NNP,456,2024.3142857142857,3.3062779399638607
2409,맑,VA,456,2024.3142857142857,3.3062779399638607
2410,소미,NNP,455,2019.875,3.305324493956538
2411,점프하,VV,455,2019.875,3.305324493956538
2412,녹음,NNG,454,2015.435714285714,3.304368950156529
2413,감자튀김,NNG,454,2015.435714285714,3.304368950156529
2414,휴게실,NNG,453,2010.9964285714284,3.3034112993122573
2415,캐릭터,NNG,453,2010.9964285714284,3.3034112993122573
2416,모래성,NNG,453,2010.9964285714284,3.3034112993122573
2417,오랜만,NNG,453,2010.9964285714284,3.3034112993122573
2418,펼치,VV,453,2010.9964285714284,3.3034112993122573
2419,주영이,NNP,452,2006.5571428571427,3.3024515321108074
2420,꼭대기,NNG,452,2006.5571428571427,3.3024515321108074
2421,뽀뽀,NNG,452,2006.5571428571427,3.3024515321108074
2422,와플,NNG,452,2006.5571428571427,3.3024515321108074
2423,아쿠아리움,NNP,452,2006.5571428571427,3.3024515321108074
2424,까불,VV,451,2002.117857142857,3.3014896391773862
2425,갈아주,VV,451,2002.117857142857,3.3014896391773862
2426,가만,MAG,451,2002.117857142857,3.3014896391773862
2427,수요일,NNG,451,2002.117857142857,3.3014896391773862
2428,십오,NR,451,2002.117857142857,3.3014896391773862
2429,욕심,NNG,451,2002.117857142857,3.3014896391773862
2430,건너,NNG,451,2002.117857142857,3.3014896391773862
2431,갓,MAG,450,1997.6785714285713,3.3005256110747694
2432,초코,NNP,450,1997.6785714285713,3.3005256110747694
2433,방석,NNG,450,1997.6785714285713,3.3005256110747694
2434,부자,NNG,450,1997.6785714285713,3.3005256110747694
2435,자,NNB,449,1993.2392857142856,3.2995594383027487
2436,교과서,NNG,449,1993.2392857142856,3.2995594383027487
2437,기저귀,NNG,449,1993.2392857142856,3.2995594383027487
2438,며칠,NNG,449,1993.2392857142856,3.2995594383027487
2439,퉤,NNG,449,1993.2392857142856,3.2995594383027487
2440,솔직히,MAG,449,1993.2392857142856,3.2995594383027487
2441,으아,NNP,449,1993.2392857142856,3.2995594383027487
2442,파란,NNG,449,1993.2392857142856,3.2995594383027487
2443,잉어,NNG,448,1988.8,3.2985911112975694
2444,법,NNB,448,1988.8,3.2985911112975694
2445,관심,NNG,447,1984.3607142857143,3.297620620431362
2446,화요일,NNG,447,1984.3607142857143,3.297620620431362
2447,애,EF,447,1984.3607142857143,3.297620620431362
2448,녹색,NNG,447,1984.3607142857143,3.297620620431362
2449,경찰서,NNG,447,1984.3607142857143,3.297620620431362
2450,속담,NNG,446,1979.9214285714286,3.2966479560115673
2451,민들레,NNG,446,1979.9214285714286,3.2966479560115673
2452,갖다주,VV,445,1975.4821428571427,3.295673108280357
2453,새벽,NNG,445,1975.4821428571427,3.295673108280357
2454,분명히,MAG,445,1975.4821428571427,3.295673108280357
2455,깨,NNG,444,1971.042857142857,3.2946960674140455
2456,취미,NNG,444,1971.042857142857,3.2946960674140455
2457,제비,NNG,444,1971.042857142857,3.2946960674140455
2458,리,NNB,443,1966.6035714285713,3.293716823522495
2459,화면,NNG,443,1966.6035714285713,3.293716823522495
2460,늘어나,VV,442,1962.1642857142856,3.2927353666485173
2461,성공하,VV,442,1962.1642857142856,3.2927353666485173
2462,하룻밤,NNG,442,1962.1642857142856,3.2927353666485173
2463,가야금,NNG,442,1962.1642857142856,3.2927353666485173
2464,사슴,NNG,442,1962.1642857142856,3.2927353666485173
2465,지하,NNG,441,1957.725,3.291751686767264
2466,도화지,NNG,441,1957.725,3.291751686767264
2467,남산,NNP,441,1957.725,3.291751686767264
2468,코피,NNG,441,1957.725,3.291751686767264
2469,해바라기,NNG,440,1953.2857142857142,3.290765773785613
2470,주변,NNG,440,1953.2857142857142,3.290765773785613
2471,계산하,VV,440,1953.2857142857142,3.290765773785613
2472,숨바꼭질,NNG,440,1953.2857142857142,3.290765773785613
2473,술래잡기,NNG,440,1953.2857142857142,3.290765773785613
2474,교복,NNG,439,1948.8464285714285,3.2897776175415467
