,WORD,POS_TAG,COUNT,COUNT_ADJUST,LOG10
3909,가득,MAG,209,880.6338983050847,2.9447953987745357
3910,육백,NR,209,880.6338983050847,2.9447953987745357
3911,사이트,NNG,209,880.6338983050847,2.9447953987745357
3912,시각,NNG,209,880.6338983050847,2.9447953987745357
3913,종교,NNG,209,880.6338983050847,2.9447953987745357
3914,정비,NNG,209,880.6338983050847,2.9447953987745357
3915,감옥,NNG,209,880.6338983050847,2.9447953987745357
3916,성인병,NNG,208,876.4203389830509,2.9427124476262434
3917,은퇴하,VV,208,876.4203389830509,2.9427124476262434
3918,흐뭇하,VA,208,876.4203389830509,2.9427124476262434
3919,날라가,VV,208,876.4203389830509,2.9427124476262434
3920,동굴,NNG,208,876.4203389830509,2.9427124476262434
3921,못지않,VA,208,876.4203389830509,2.9427124476262434
3922,감싸,VV,208,876.4203389830509,2.9427124476262434
3923,미터,NNG,208,876.4203389830509,2.9427124476262434
3924,줄리엣,NNP,208,876.4203389830509,2.9427124476262434
3925,성실하,VA,208,876.4203389830509,2.9427124476262434
3926,연상,NNG,208,876.4203389830509,2.9427124476262434
3927,승,NNB,208,876.4203389830509,2.9427124476262434
3928,연구하,VV,208,876.4203389830509,2.9427124476262434
3929,폐차,NNG,208,876.4203389830509,2.9427124476262434
3930,로망,NNG,207,872.206779661017,2.9406194581203997
3931,세끼,NNG,207,872.206779661017,2.9406194581203997
3932,식생활,NNG,207,872.206779661017,2.9406194581203997
3933,는다면,EC,207,872.206779661017,2.9406194581203997
3934,공짜,NNG,207,872.206779661017,2.9406194581203997
3935,슈퍼,NNG,207,872.206779661017,2.9406194581203997
3936,현장,NNG,207,872.206779661017,2.9406194581203997
3937,한테서,JKB,207,872.206779661017,2.9406194581203997
3938,꽂히,VV,207,872.206779661017,2.9406194581203997
3939,양보하,VV,207,872.206779661017,2.9406194581203997
3940,스치,VV,207,872.206779661017,2.9406194581203997
3941,운전대,NNG,207,872.206779661017,2.9406194581203997
3942,어띃,VA,207,872.206779661017,2.9406194581203997
3943,완도,NNP,207,872.206779661017,2.9406194581203997
3944,사탕,NNG,206,867.9932203389831,2.938516333032635
3945,조,NNG,206,867.9932203389831,2.938516333032635
3946,고통,NNG,206,867.9932203389831,2.938516333032635
3947,내보,VV,206,867.9932203389831,2.938516333032635
3948,하기야,MAJ,206,867.9932203389831,2.938516333032635
3949,잠기,VV,206,867.9932203389831,2.938516333032635
3950,굉장하,VA,206,867.9932203389831,2.938516333032635
3951,향기,NNG,206,867.9932203389831,2.938516333032635
3952,조만간,MAG,206,867.9932203389831,2.938516333032635
3953,절반,NNG,206,867.9932203389831,2.938516333032635
3954,참여하,VV,206,867.9932203389831,2.938516333032635
3955,승부욕,NNG,206,867.9932203389831,2.938516333032635
3956,아산,NNP,205,863.7796610169491,2.936402973719236
3957,오,,205,863.7796610169491,2.936402973719236
3958,아이폰,NNP,205,863.7796610169491,2.936402973719236
3959,섬세하,VA,205,863.7796610169491,2.936402973719236
3960,기,NNB,205,863.7796610169491,2.936402973719236
3961,오드리,NNP,205,863.7796610169491,2.936402973719236
3962,간혹,MAG,204,859.5661016949152,2.9342792800893807
3963,데,,204,859.5661016949152,2.9342792800893807
3964,만기,NNG,204,859.5661016949152,2.9342792800893807
3965,뭣,NP,204,859.5661016949152,2.9342792800893807
3966,못하,VA,204,859.5661016949152,2.9342792800893807
3967,부러지,VV,204,859.5661016949152,2.9342792800893807
3968,해남,NNP,204,859.5661016949152,2.9342792800893807
3969,진단,NNG,204,859.5661016949152,2.9342792800893807
3970,원피스,NNG,204,859.5661016949152,2.9342792800893807
3971,의원,NNG,204,859.5661016949152,2.9342792800893807
3972,보람,NNG,204,859.5661016949152,2.9342792800893807
3973,보다,MAG,203,855.3525423728813,2.9321451505766944
3974,끊기,VV,203,855.3525423728813,2.9321451505766944
3975,보약,NNG,203,855.3525423728813,2.9321451505766944
3976,재우,VV,203,855.3525423728813,2.9321451505766944
3977,돕,VV,203,855.3525423728813,2.9321451505766944
3978,대서,EC,203,855.3525423728813,2.9321451505766944
3979,무침,NNG,203,855.3525423728813,2.9321451505766944
3980,생각되,VV,203,855.3525423728813,2.9321451505766944
3981,상의,NNG,203,855.3525423728813,2.9321451505766944
3982,바짝,MAG,203,855.3525423728813,2.9321451505766944
3983,리듬,NNG,203,855.3525423728813,2.9321451505766944
3984,장관,NNG,203,855.3525423728813,2.9321451505766944
3985,싱싱하,VA,203,855.3525423728813,2.9321451505766944
3986,홀,NNG,203,855.3525423728813,2.9321451505766944
3987,고은이,NNP,203,855.3525423728813,2.9321451505766944
3988,닭갈비,NNG,203,855.3525423728813,2.9321451505766944
3989,글램핑,NNG,203,855.3525423728813,2.9321451505766944
3990,쫓아다니,VV,202,851.1389830508474,2.9300004821101053
3991,요,,202,851.1389830508474,2.9300004821101053
3992,마냥,MAG,202,851.1389830508474,2.9300004821101053
3993,어이,NNG,202,851.1389830508474,2.9300004821101053
3994,무인,NNG,202,851.1389830508474,2.9300004821101053
3995,아쉬움,NNG,202,851.1389830508474,2.9300004821101053
3996,엠알아이,NNG,202,851.1389830508474,2.9300004821101053
3997,초롱이,NNG,201,846.9254237288136,2.9278451700839705
3998,긴장되,VV,201,846.9254237288136,2.9278451700839705
3999,조선,NNP,201,846.9254237288136,2.9278451700839705
4000,집,VV,201,846.9254237288136,2.9278451700839705
4001,언제나,MAG,201,846.9254237288136,2.9278451700839705
4002,중성,NNG,201,846.9254237288136,2.9278451700839705
4003,격렬하,VA,200,842.7118644067797,2.925679108327463
4004,개,VV,200,842.7118644067797,2.925679108327463
4005,지출,NNG,200,842.7118644067797,2.925679108327463
4006,요요,NNG,200,842.7118644067797,2.925679108327463
4007,어쩜,MAG,200,842.7118644067797,2.925679108327463
4008,벽,NNG,200,842.7118644067797,2.925679108327463
4009,일정하,VA,200,842.7118644067797,2.925679108327463
4010,일행,NNG,200,842.7118644067797,2.925679108327463
4011,여가,NNG,200,842.7118644067797,2.925679108327463
4012,청소하,VV,200,842.7118644067797,2.925679108327463
4013,얼음,NNG,200,842.7118644067797,2.925679108327463
4014,동갑,NNG,200,842.7118644067797,2.925679108327463
4015,수업하,VV,200,842.7118644067797,2.925679108327463
4016,관객,NNG,200,842.7118644067797,2.925679108327463
4017,오디오,NNG,200,842.7118644067797,2.925679108327463
4018,고은이,NNG,199,838.4983050847458,2.9235021890731883
4019,손맛,NNG,199,838.4983050847458,2.9235021890731883
4020,휴지,NNG,199,838.4983050847458,2.9235021890731883
4021,식욕,NNG,199,838.4983050847458,2.9235021890731883
4022,훔치,VV,199,838.4983050847458,2.9235021890731883
4023,정년,NNG,199,838.4983050847458,2.9235021890731883
4024,노년,NNG,199,838.4983050847458,2.9235021890731883
4025,아이디어,NNG,199,838.4983050847458,2.9235021890731883
4026,끊어지,VV,199,838.4983050847458,2.9235021890731883
4027,청계산,NNP,199,838.4983050847458,2.9235021890731883
4028,오래간만,NNG,199,838.4983050847458,2.9235021890731883
4029,향수,NNG,199,838.4983050847458,2.9235021890731883
4030,살펴보,VV,199,838.4983050847458,2.9235021890731883
4031,먼저,NNG,199,838.4983050847458,2.9235021890731883
4032,지나치,VA,199,838.4983050847458,2.9235021890731883
4033,심,NNG,199,838.4983050847458,2.9235021890731883
4034,기숙사,NNG,199,838.4983050847458,2.9235021890731883
4035,홍어,NNG,199,838.4983050847458,2.9235021890731883
4036,기다려지,VV,199,838.4983050847458,2.9235021890731883
4037,이론,NNG,198,834.2847457627119,2.921314302925013
4038,쳐지,VV,198,834.2847457627119,2.921314302925013
4039,털,NNG,198,834.2847457627119,2.921314302925013
4040,방콕,NNP,198,834.2847457627119,2.921314302925013
4041,움직임,NNG,198,834.2847457627119,2.921314302925013
4042,솥,NNG,198,834.2847457627119,2.921314302925013
4043,오해,NNG,198,834.2847457627119,2.921314302925013
4044,향하,VV,198,834.2847457627119,2.921314302925013
4045,사도,NNG,198,834.2847457627119,2.921314302925013
4046,기름값,NNG,198,834.2847457627119,2.921314302925013
4047,심리학,NNG,198,834.2847457627119,2.921314302925013
4048,재래시장,NNG,197,830.0711864406779,2.919115338825075
4049,아무거,NP,197,830.0711864406779,2.919115338825075
4050,거리,XSV,197,830.0711864406779,2.919115338825075
4051,철도,NNG,197,830.0711864406779,2.919115338825075
4052,앉히,VV,197,830.0711864406779,2.919115338825075
4053,백수,NNG,197,830.0711864406779,2.919115338825075
4054,양심,NNG,197,830.0711864406779,2.919115338825075
4055,껍데기,NNG,197,830.0711864406779,2.919115338825075
4056,라디오,NNG,197,830.0711864406779,2.919115338825075
4057,헤치,VV,197,830.0711864406779,2.919115338825075
4058,댓글,NNG,197,830.0711864406779,2.919115338825075
4059,항암,NNG,197,830.0711864406779,2.919115338825075
4060,방울,NNG,196,825.857627118644,2.916905184019958
4061,쫄깃쫄깃하,VA,196,825.857627118644,2.916905184019958
4062,사용,NNG,196,825.857627118644,2.916905184019958
4063,공실,NNG,196,825.857627118644,2.916905184019958
4064,포천,NNP,196,825.857627118644,2.916905184019958
4065,무언가,NNG,196,825.857627118644,2.916905184019958
4066,받치,VV,196,825.857627118644,2.916905184019958
4067,사주,NNG,196,825.857627118644,2.916905184019958
4068,택배,NNG,196,825.857627118644,2.916905184019958
4069,겁나,VV,196,825.857627118644,2.916905184019958
4070,육만,NR,196,825.857627118644,2.916905184019958
4071,엉덩이,NNG,196,825.857627118644,2.916905184019958
4072,음성,NNG,196,825.857627118644,2.916905184019958
4073,블랙박스,NNG,196,825.857627118644,2.916905184019958
4074,팽목항,NNP,196,825.857627118644,2.916905184019958
4075,돌아서,VV,195,821.6440677966102,2.9146837240259997
4076,두려움,NNG,195,821.6440677966102,2.9146837240259997
4077,데이트,NNG,195,821.6440677966102,2.9146837240259997
4078,장난감,NNG,195,821.6440677966102,2.9146837240259997
4079,어후,IC,195,821.6440677966102,2.9146837240259997
4080,그다지,MAG,195,821.6440677966102,2.9146837240259997
4081,에어로빅,NNG,195,821.6440677966102,2.9146837240259997
4082,양,NNB,195,821.6440677966102,2.9146837240259997
4083,헷갈리,VV,195,821.6440677966102,2.9146837240259997
4084,와중,NNG,195,821.6440677966102,2.9146837240259997
4085,셰익스피어,NNP,195,821.6440677966102,2.9146837240259997
4086,근래,NNG,195,821.6440677966102,2.9146837240259997
4087,팝콘,NNG,195,821.6440677966102,2.9146837240259997
4088,뚜렷하,VA,194,817.4305084745763,2.912450842593708
4089,칠팔,NR,194,817.4305084745763,2.912450842593708
4090,남자애,NNG,194,817.4305084745763,2.912450842593708
4091,단속,NNG,194,817.4305084745763,2.912450842593708
4092,사,,194,817.4305084745763,2.912450842593708
4093,파티,NNG,194,817.4305084745763,2.912450842593708
4094,퍼주,VV,194,817.4305084745763,2.912450842593708
4095,몇십,NR,194,817.4305084745763,2.912450842593708
4096,소설가,NNG,194,817.4305084745763,2.912450842593708
4097,국제,NNG,194,817.4305084745763,2.912450842593708
4098,동시,NNG,194,817.4305084745763,2.912450842593708
4099,옛,MMA,194,817.4305084745763,2.912450842593708
4100,의무,NNG,194,817.4305084745763,2.912450842593708
4101,봉준호,NNP,194,817.4305084745763,2.912450842593708
4102,회관,NNG,194,817.4305084745763,2.912450842593708
4103,질문,NNG,194,817.4305084745763,2.912450842593708
4104,세트,NNG,193,813.2169491525424,2.9102064216712553
4105,진하,VA,193,813.2169491525424,2.9102064216712553
4106,지난주,NNG,193,813.2169491525424,2.9102064216712553
4107,터키,NNP,193,813.2169491525424,2.9102064216712553
4108,시세,NNG,193,813.2169491525424,2.9102064216712553
4109,남녀,NNG,193,813.2169491525424,2.9102064216712553
4110,회복하,VV,193,813.2169491525424,2.9102064216712553
4111,구매,NNG,193,813.2169491525424,2.9102064216712553
4112,동해안,NNP,193,813.2169491525424,2.9102064216712553
4113,산티에고,NNP,193,813.2169491525424,2.9102064216712553
4114,잔잔하,VA,193,813.2169491525424,2.9102064216712553
4115,봉고,NNG,193,813.2169491525424,2.9102064216712553
4116,설치하,VV,193,813.2169491525424,2.9102064216712553
4117,생전,NNG,193,813.2169491525424,2.9102064216712553
4118,군산,NNP,193,813.2169491525424,2.9102064216712553
4119,황토,NNG,193,813.2169491525424,2.9102064216712553
4120,때우,VV,193,813.2169491525424,2.9102064216712553
4121,팩,NNG,193,813.2169491525424,2.9102064216712553
4122,사만,NR,193,813.2169491525424,2.9102064216712553
4123,사십만,NR,193,813.2169491525424,2.9102064216712553
4124,예정,NNG,193,813.2169491525424,2.9102064216712553
4125,쇼,NNG,193,813.2169491525424,2.9102064216712553
4126,희한하,VA,193,813.2169491525424,2.9102064216712553
4127,응원,NNG,193,813.2169491525424,2.9102064216712553
4128,등산하,VV,193,813.2169491525424,2.9102064216712553
4129,하나하나,NNG,192,809.0033898305085,2.9079503413670316
4130,쫓,VV,192,809.0033898305085,2.9079503413670316
4131,분명,MAG,192,809.0033898305085,2.9079503413670316
4132,측,NNB,192,809.0033898305085,2.9079503413670316
4133,ㄹ걸,EF,192,809.0033898305085,2.9079503413670316
4134,세자,NNG,192,809.0033898305085,2.9079503413670316
4135,자루,NNG,192,809.0033898305085,2.9079503413670316
4136,펼치,VV,192,809.0033898305085,2.9079503413670316
4137,사상,NNG,192,809.0033898305085,2.9079503413670316
4138,총리,NNG,192,809.0033898305085,2.9079503413670316
4139,식탐,NNG,191,804.7898305084746,2.905682479911209
4140,발생,NNG,191,804.7898305084746,2.905682479911209
4141,독특하,VA,191,804.7898305084746,2.905682479911209
4142,으라는,ETM,191,804.7898305084746,2.905682479911209
4143,오픈,NNG,191,804.7898305084746,2.905682479911209
4144,알차,VA,191,804.7898305084746,2.905682479911209
4145,평균,NNG,191,804.7898305084746,2.905682479911209
4146,역량,NNG,191,804.7898305084746,2.905682479911209
4147,영혼,NNG,191,804.7898305084746,2.905682479911209
4148,허전하,VA,191,804.7898305084746,2.905682479911209
4149,실사,NNG,191,804.7898305084746,2.905682479911209
4150,트라우마,NNG,191,804.7898305084746,2.905682479911209
4151,연결하,VV,191,804.7898305084746,2.905682479911209
4152,상체,NNG,190,800.5762711864406,2.9034027136163107
4153,서글프,VA,190,800.5762711864406,2.9034027136163107
4154,덤,NNG,190,800.5762711864406,2.9034027136163107
4155,눕히,VV,190,800.5762711864406,2.9034027136163107
4156,판매,NNG,190,800.5762711864406,2.9034027136163107
4157,잘살,VV,190,800.5762711864406,2.9034027136163107
4158,살아나,VV,190,800.5762711864406,2.9034027136163107
4159,푼,NNB,190,800.5762711864406,2.9034027136163107
4160,제발,MAG,190,800.5762711864406,2.9034027136163107
4161,바람직하,VA,190,800.5762711864406,2.9034027136163107
4162,뷔페,NNG,190,800.5762711864406,2.9034027136163107
4163,낙,NNG,190,800.5762711864406,2.9034027136163107
4164,주문,NNG,190,800.5762711864406,2.9034027136163107
4165,에스,NNG,190,800.5762711864406,2.9034027136163107
4166,총무,NNG,190,800.5762711864406,2.9034027136163107
4167,시누,NNG,190,800.5762711864406,2.9034027136163107
4168,시계,NNG,190,800.5762711864406,2.9034027136163107
4169,시야,NNG,190,800.5762711864406,2.9034027136163107
4170,발달하,VV,190,800.5762711864406,2.9034027136163107
4171,당분,NNG,189,796.3627118644067,2.9011109168367257
4172,공단,NNG,189,796.3627118644067,2.9011109168367257
4173,절제하,VV,189,796.3627118644067,2.9011109168367257
4174,대게,NNG,189,796.3627118644067,2.9011109168367257
4175,감각,NNG,189,796.3627118644067,2.9011109168367257
4176,이동하,VV,189,796.3627118644067,2.9011109168367257
4177,떠올리,VV,189,796.3627118644067,2.9011109168367257
4178,금전,NNG,189,796.3627118644067,2.9011109168367257
4179,쥐,VV,189,796.3627118644067,2.9011109168367257
4180,무등산,NNP,189,796.3627118644067,2.9011109168367257
4181,보라카이,NNP,189,796.3627118644067,2.9011109168367257
4182,졸혼,NNG,189,796.3627118644067,2.9011109168367257
4183,내기,NNG,189,796.3627118644067,2.9011109168367257
4184,깜빡이,VV,189,796.3627118644067,2.9011109168367257
4185,딜레이,NNP,189,796.3627118644067,2.9011109168367257
4186,농협,NNP,188,792.1491525423729,2.8988069619271615
4187,요양원,NNG,188,792.1491525423729,2.8988069619271615
4188,유연하,VA,188,792.1491525423729,2.8988069619271615
4189,구분하,VV,188,792.1491525423729,2.8988069619271615
4190,히딩크,NNP,188,792.1491525423729,2.8988069619271615
4191,오염되,VV,188,792.1491525423729,2.8988069619271615
4192,열무,NNG,188,792.1491525423729,2.8988069619271615
4193,파출소,NNG,188,792.1491525423729,2.8988069619271615
4194,밤새,NNG,188,792.1491525423729,2.8988069619271615
4195,졸이,VV,188,792.1491525423729,2.8988069619271615
4196,분말,NNG,188,792.1491525423729,2.8988069619271615
4197,씨지,NNG,188,792.1491525423729,2.8988069619271615
4198,자막,NNG,188,792.1491525423729,2.8988069619271615
4199,변,NNG,188,792.1491525423729,2.8988069619271615
4200,핸들,NNG,188,792.1491525423729,2.8988069619271615
4201,염려,NNG,187,787.935593220339,2.896490719199981
4202,집밥,NNG,187,787.935593220339,2.896490719199981
4203,체지방,NNG,187,787.935593220339,2.896490719199981
4204,젖,VV,187,787.935593220339,2.896490719199981
4205,안심하,VV,187,787.935593220339,2.896490719199981
4206,어린애,NNG,187,787.935593220339,2.896490719199981
4207,가상,NNG,187,787.935593220339,2.896490719199981
4208,하다못해,MAG,187,787.935593220339,2.896490719199981
4209,엘리베이터,NNG,187,787.935593220339,2.896490719199981
4210,우습,VA,187,787.935593220339,2.896490719199981
4211,고정,NNG,187,787.935593220339,2.896490719199981
4212,적어도,MAG,187,787.935593220339,2.896490719199981
4213,구슬이,NNG,187,787.935593220339,2.896490719199981
4214,스매싱,NNG,187,787.935593220339,2.896490719199981
4215,삐지,VV,186,783.7220338983051,2.894162056881398
4216,활성,NNG,186,783.7220338983051,2.894162056881398
4217,검,VA,186,783.7220338983051,2.894162056881398
4218,담백하,VA,186,783.7220338983051,2.894162056881398
4219,치안,NNG,186,783.7220338983051,2.894162056881398
4220,메,VV,186,783.7220338983051,2.894162056881398
4221,반대편,NNG,186,783.7220338983051,2.894162056881398
4222,기침,NNG,186,783.7220338983051,2.894162056881398
4223,종이,NNG,186,783.7220338983051,2.894162056881398
4224,가을이,NNP,186,783.7220338983051,2.894162056881398
4225,이스라엘,NNP,186,783.7220338983051,2.894162056881398
4226,남구,NNP,186,783.7220338983051,2.894162056881398
4227,초복,NNG,185,779.5084745762712,2.8918208410664956
4228,있,,185,779.5084745762712,2.8918208410664956
4229,중복,NNG,185,779.5084745762712,2.8918208410664956
4230,아무런,MMD,185,779.5084745762712,2.8918208410664956
4231,야,NNG,185,779.5084745762712,2.8918208410664956
4232,흡수,NNG,185,779.5084745762712,2.8918208410664956
4233,아욱,NNG,185,779.5084745762712,2.8918208410664956
4234,멀미,NNG,185,779.5084745762712,2.8918208410664956
4235,어디,IC,185,779.5084745762712,2.8918208410664956
4236,드물,VA,185,779.5084745762712,2.8918208410664956
4237,치과,NNG,185,779.5084745762712,2.8918208410664956
4238,둥,NNB,185,779.5084745762712,2.8918208410664956
4239,미얀마,NNP,185,779.5084745762712,2.8918208410664956
4240,급여,NNG,185,779.5084745762712,2.8918208410664956
4241,복식,NNG,185,779.5084745762712,2.8918208410664956
4242,게다가,MAG,185,779.5084745762712,2.8918208410664956
4243,효율,NNG,184,775.2949152542373,2.8894669356730183
4244,위기,NNG,184,775.2949152542373,2.8894669356730183
4245,스푼,NNG,184,775.2949152542373,2.8894669356730183
4246,자부심,NNG,184,775.2949152542373,2.8894669356730183
4247,인하,NNG,184,775.2949152542373,2.8894669356730183
4248,평가하,VV,184,775.2949152542373,2.8894669356730183
4249,조기,NNG,184,775.2949152542373,2.8894669356730183
4250,한별이,NNP,184,775.2949152542373,2.8894669356730183
4251,철수,NNG,184,775.2949152542373,2.8894669356730183
4252,덩치,NNG,184,775.2949152542373,2.8894669356730183
4253,신용,NNG,184,775.2949152542373,2.8894669356730183
4254,철저하,VA,184,775.2949152542373,2.8894669356730183
4255,취직하,VV,184,775.2949152542373,2.8894669356730183
4256,황기,NNG,183,771.0813559322033,2.887100202393911
4257,감,VV,183,771.0813559322033,2.887100202393911
4258,상담하,VV,183,771.0813559322033,2.887100202393911
4259,해당,NNG,183,771.0813559322033,2.887100202393911
4260,뒤집,VV,183,771.0813559322033,2.887100202393911
4261,산장,NNG,183,771.0813559322033,2.887100202393911
4262,야간,NNG,183,771.0813559322033,2.887100202393911
4263,치아,NNG,183,771.0813559322033,2.887100202393911
4264,한샘,NNG,183,771.0813559322033,2.887100202393911
4265,폐암,NNG,183,771.0813559322033,2.887100202393911
4266,권사,NNG,183,771.0813559322033,2.887100202393911
4267,주소,NNG,182,766.8677966101695,2.8847205006485566
4268,고,JC,182,766.8677966101695,2.8847205006485566
4269,까,,182,766.8677966101695,2.8847205006485566
4270,이득,NNG,182,766.8677966101695,2.8847205006485566
4271,일,NNP,182,766.8677966101695,2.8847205006485566
4272,엄두,NNG,182,766.8677966101695,2.8847205006485566
4273,눈앞,NNG,182,766.8677966101695,2.8847205006485566
4274,유기농,NNG,182,766.8677966101695,2.8847205006485566
4275,시집가,VV,182,766.8677966101695,2.8847205006485566
4276,넘어오,VV,182,766.8677966101695,2.8847205006485566
4277,강력하,VA,182,766.8677966101695,2.8847205006485566
4278,창피하,VA,182,766.8677966101695,2.8847205006485566
4279,화내,VV,182,766.8677966101695,2.8847205006485566
4280,사연,NNG,182,766.8677966101695,2.8847205006485566
4281,천연,NNG,182,766.8677966101695,2.8847205006485566
4282,대비하,VV,182,766.8677966101695,2.8847205006485566
4283,현지,NNG,182,766.8677966101695,2.8847205006485566
4284,하긴,MAJ,182,766.8677966101695,2.8847205006485566
4285,예식장,NNG,182,766.8677966101695,2.8847205006485566
4286,성경,NNG,182,766.8677966101695,2.8847205006485566
4287,고양이,NNG,181,762.6542372881356,2.8823276875326664
4288,놀리,VV,181,762.6542372881356,2.8823276875326664
4289,갱신,NNG,181,762.6542372881356,2.8823276875326664
4290,신청하,VV,181,762.6542372881356,2.8823276875326664
4291,반죽하,VV,181,762.6542372881356,2.8823276875326664
4292,꼬시,VV,181,762.6542372881356,2.8823276875326664
4293,농담,NNG,181,762.6542372881356,2.8823276875326664
4294,해내,VV,181,762.6542372881356,2.8823276875326664
4295,당하,XSV,181,762.6542372881356,2.8823276875326664
4296,내부,NNG,181,762.6542372881356,2.8823276875326664
4297,가죽,NNG,181,762.6542372881356,2.8823276875326664
4298,한국인,NNG,181,762.6542372881356,2.8823276875326664
4299,독서실,NNG,181,762.6542372881356,2.8823276875326664
4300,양보,NNG,181,762.6542372881356,2.8823276875326664
4301,탈,NNG,180,758.4406779661017,2.879921617766788
4302,사소하,VA,180,758.4406779661017,2.879921617766788
4303,쏙,MAG,180,758.4406779661017,2.879921617766788
4304,신도,NNG,180,758.4406779661017,2.879921617766788
4305,공조,NNG,180,758.4406779661017,2.879921617766788
4306,청평사,NNP,180,758.4406779661017,2.879921617766788
4307,과,NNG,180,758.4406779661017,2.879921617766788
4308,배구,NNG,180,758.4406779661017,2.879921617766788
4309,신호등,NNG,180,758.4406779661017,2.879921617766788
4310,직진,NNG,180,758.4406779661017,2.879921617766788
4311,장윤정,NNP,180,758.4406779661017,2.879921617766788
4312,미워하,VV,179,754.2271186440678,2.8775021436433748
4313,홈,NNG,179,754.2271186440678,2.8775021436433748
4314,곤란하,VA,179,754.2271186440678,2.8775021436433748
4315,개선,NNG,179,754.2271186440678,2.8775021436433748
4316,상계동,NNP,179,754.2271186440678,2.8775021436433748
4317,욕구,NNG,179,754.2271186440678,2.8775021436433748
4318,닭발,NNG,179,754.2271186440678,2.8775021436433748
4319,진행,NNG,179,754.2271186440678,2.8775021436433748
4320,잃어버리,VV,179,754.2271186440678,2.8775021436433748
4321,수소,NNG,179,754.2271186440678,2.8775021436433748
4322,엉망,NNG,179,754.2271186440678,2.8775021436433748
4323,종목,NNG,179,754.2271186440678,2.8775021436433748
4324,출장,NNG,179,754.2271186440678,2.8775021436433748
4325,월,NNG,179,754.2271186440678,2.8775021436433748
4326,민감하,VA,179,754.2271186440678,2.8775021436433748
4327,과식,NNG,179,754.2271186440678,2.8775021436433748
4328,받아먹,VV,178,750.0135593220339,2.875069114972376
4329,가끔가다,NNG,178,750.0135593220339,2.875069114972376
4330,토,NNG,178,750.0135593220339,2.875069114972376
4331,오키로,NNG,178,750.0135593220339,2.875069114972376
4332,어,,178,750.0135593220339,2.875069114972376
4333,지중해,NNP,178,750.0135593220339,2.875069114972376
4334,건지,VV,178,750.0135593220339,2.875069114972376
4335,특징,NNG,178,750.0135593220339,2.875069114972376
4336,가까이,NNG,178,750.0135593220339,2.875069114972376
4337,교복,NNG,178,750.0135593220339,2.875069114972376
4338,회비,NNG,178,750.0135593220339,2.875069114972376
4339,너무하,VV,178,750.0135593220339,2.875069114972376
4340,화분,NNG,178,750.0135593220339,2.875069114972376
4341,모기지,NNG,178,750.0135593220339,2.875069114972376
4342,벌어지,VV,178,750.0135593220339,2.875069114972376
4343,모바일,NNG,178,750.0135593220339,2.875069114972376
4344,박완서,NNP,178,750.0135593220339,2.875069114972376
4345,상영하,VV,177,745.8,2.8726223790252883
4346,돈까스,NNG,177,745.8,2.8726223790252883
4347,자,,177,745.8,2.8726223790252883
4348,숨기,VV,177,745.8,2.8726223790252883
4349,중년,NNG,177,745.8,2.8726223790252883
4350,방문,NNG,177,745.8,2.8726223790252883
4351,하물며,MAJ,177,745.8,2.8726223790252883
4352,매년,MAG,177,745.8,2.8726223790252883
4353,바램,NNG,177,745.8,2.8726223790252883
4354,참여,NNG,177,745.8,2.8726223790252883
4355,코드,NNG,177,745.8,2.8726223790252883
4356,먹히,VV,177,745.8,2.8726223790252883
4357,벤허,NNG,177,745.8,2.8726223790252883
4358,고소,NNG,177,745.8,2.8726223790252883
4359,트로트,NNG,177,745.8,2.8726223790252883
4360,촌스럽,VA,176,741.586440677966,2.8701617804776314
4361,넓어지,VV,176,741.586440677966,2.8701617804776314
4362,로써,JKB,176,741.586440677966,2.8701617804776314
4363,서,NNG,176,741.586440677966,2.8701617804776314
4364,먹방,NNG,176,741.586440677966,2.8701617804776314
4365,쪼금,NNG,176,741.586440677966,2.8701617804776314
4366,직장인,NNG,176,741.586440677966,2.8701617804776314
4367,참기름,NNG,176,741.586440677966,2.8701617804776314
4368,식,VV,176,741.586440677966,2.8701617804776314
4369,부처,NNP,176,741.586440677966,2.8701617804776314
4370,명성산,NNP,176,741.586440677966,2.8701617804776314
4371,바닷물,NNG,176,741.586440677966,2.8701617804776314
4372,실패,NNG,176,741.586440677966,2.8701617804776314
4373,알아듣,VV,176,741.586440677966,2.8701617804776314
4374,청평,NNP,176,741.586440677966,2.8701617804776314
4375,데려오,VV,176,741.586440677966,2.8701617804776314
4376,손흥민,NNP,176,741.586440677966,2.8701617804776314
4377,계약하,VV,175,737.3728813559322,2.8676871613497763
4378,별도,NNG,175,737.3728813559322,2.8676871613497763
4379,사촌,NNG,175,737.3728813559322,2.8676871613497763
4380,수수료,NNG,175,737.3728813559322,2.8676871613497763
4381,대나무,NNG,175,737.3728813559322,2.8676871613497763
4382,ㄴ다며,EC,175,737.3728813559322,2.8676871613497763
4383,높이,NNG,175,737.3728813559322,2.8676871613497763
4384,먹을거리,NNG,175,737.3728813559322,2.8676871613497763
4385,장마,NNG,175,737.3728813559322,2.8676871613497763
4386,제재,NNG,175,737.3728813559322,2.8676871613497763
4387,신혼부부,NNG,175,737.3728813559322,2.8676871613497763
4388,마사지,NNG,175,737.3728813559322,2.8676871613497763
4389,뿌리,NNG,175,737.3728813559322,2.8676871613497763
4390,한편,MAG,175,737.3728813559322,2.8676871613497763
4391,과태료,NNG,175,737.3728813559322,2.8676871613497763
4392,책장,NNG,175,737.3728813559322,2.8676871613497763
